x,y,senti,text,topic,created_at
3,10,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 04:47:40 +0000 2017
4,10,0.5,RT @MnPhifer: https://t.co/3UmAOcf3fv  Minnesota measles outbreak. Are you sure you want to do away with Obamacare?House ans Sena… ,others,Thu May 04 04:48:12 +0000 2017
5,10,-0.125,RT @downtownmaid: Infected Mosquito Trial Launched Against Zika and Other Mosquito-Borne Diseases #enviroment https://t.co/WRQGyCWRhI,research,Thu May 04 04:48:21 +0000 2017
6,10,0.0,"RT @MnPhifer: Message we need Obamacare.Or goodbye to flu shot,preventing outbreaks. Zika virus, Chickenpox, Measles and what Is… ",research,Thu May 04 04:48:28 +0000 2017
7,10,0.0,"@Asderathos @180report @vocativ Take your time, read the actual sciencecanc history of how and why #DDT cannot save… https://t.co/asOMu2gSUb",others,Thu May 04 04:50:31 +0000 2017
8,10,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 04:50:34 +0000 2017
9,10,0.0625,RT @CDCgov: Mosquito season is almost here! Learn how to prevent #Zika and other diseases with Ready Wrigley!… ,social media,Thu May 04 04:51:01 +0000 2017
10,10,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 04:52:03 +0000 2017
11,10,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 04:52:37 +0000 2017
12,10,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 04:52:43 +0000 2017
13,10,0.0,"@Asderathos @180report @vocativ Take your time, read the actual science and history of how and why #DDT cannot save… https://t.co/C09YsDUsY6",others,Thu May 04 04:53:24 +0000 2017
14,10,0.0625,RT @CDCgov: Mosquito season is almost here! Learn how to prevent #Zika and other diseases with Ready Wrigley!… ,social media,Thu May 04 04:53:45 +0000 2017
15,10,0.27777777777777773,Lee and colleagues (2017): A mild #Zika #outbreak would cost more than USD183 million in medical costs and productiv…https://t.co/Vez2RRCdZx,others,Thu May 04 04:54:10 +0000 2017
16,10,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 04:55:55 +0000 2017
17,10,0.0,RT @EDCTP: Brazilian scientists break genetic code of Zika protein - https://t.co/EOy2I8zpfz https://t.co/WfqVHQAt4h via @SciDevNet,research,Thu May 04 04:56:44 +0000 2017
18,10,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 04:56:56 +0000 2017
19,10,0.5,"Top storys: Zika Epidemic in U.S. Could Be a Costly Scenario https://t.co/E5AYgUaZ2I, see more https://t.co/ogCpKMRHN1",cost,Thu May 04 04:57:19 +0000 2017
20,10,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 04:57:30 +0000 2017
21,10,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What... https://t.co/qCt86wfHfC by #izzysroses via @c0nvey,Infection source,Thu May 04 04:57:59 +0000 2017
22,10,0.0,RT @EbolaRR: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/fq8KFTWuzL https://t.co/fdBvgTncZv,Infection source,Thu May 04 04:58:08 +0000 2017
23,10,0.0,@chris_darnielle @Plasticdoe @AngelasGardenA @EMcCra2 @doritmi @AustBastard @itsmepanda1 @SuzieQT11… https://t.co/k3zSCypS78,children,Thu May 04 04:58:44 +0000 2017
24,10,0.0,RT @ELS_Ophthal: Visual impairment in children with congenital #Zika syndrome #JAAPOS https://t.co/hzfLRLBu3O https://t.co/DPn1gyTsgP,research,Thu May 04 04:58:52 +0000 2017
25,10,0.0,Springfield man being tested for Zika virus - https://t.co/mjwNzdGSG2 https://t.co/XIeegnUYCC,research,Thu May 04 05:00:01 +0000 2017
26,10,0.0,"Cults - ""Go Outside"". #dienasmūzika https://t.co/Oix9hD6qB9",cost,Thu May 04 05:00:05 +0000 2017
27,10,-0.125,See the program of #BDebate on #Zika virus and other mosquito-borne viruses: https://t.co/xUBm4Pf9Ym @ISGLOBALorg #BDZika,travel,Thu May 04 05:00:38 +0000 2017
28,10,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/Jvpwd8AaAG,Infection source,Thu May 04 05:00:43 +0000 2017
29,10,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 05:02:30 +0000 2017
30,10,1.0,This is so heartbreaking. Wishing him the best. https://t.co/jAcBepBDcN,Infection source,Thu May 04 05:02:33 +0000 2017
0,11,0.0,"RT @Tour_PuertoRico: Under the Spell of Sunny 
🇵🇷 Puerto Rico 🇵🇷 
https://t.co/8hMY2VKg11 https://t.co/byL85K8jIC",cost,Thu May 04 05:02:48 +0000 2017
1,11,0.0,RT @CDCtravel: A1: Check for your travel destination with CDC’s interactive #Zika map https://t.co/LnnxzGzbaD #ZAPzika https://t.co/ypoal7Z…,travel,Thu May 04 05:02:57 +0000 2017
2,11,0.4,Cheap Test Might Pinpoint Where Zika Mosquitoes Lurk https://t.co/I4phzf36Nu https://t.co/ZAdhGYiiwi,cost,Thu May 04 05:03:07 +0000 2017
3,11,0.2708333333333333,Zika muleque.                                        I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. RT to vote! #BTSBBMAs,Infection source,Thu May 04 05:04:27 +0000 2017
4,11,-0.1,Well this is alarming. https://t.co/NvbEHXxPze,Infection source,Thu May 04 05:04:47 +0000 2017
5,11,0.5,This is interesting @kbailebeau https://t.co/ICbywPgw1N,research,Thu May 04 05:04:58 +0000 2017
6,11,0.0,Suspected Zika case puts Ohio neighborhood on mosquito alert https://t.co/nV7j9eCk1U https://t.co/XbwgjKO5A9,cost,Thu May 04 05:05:06 +0000 2017
7,11,0.0,"@GeorgeTakei Trump is a quisling. Think 5D chesse w/ Finance, the infantry and Healthcare(non!) as the bombs; pollu… https://t.co/dpiXG4JW7j",social media,Thu May 04 05:05:45 +0000 2017
8,11,0.0,RT @RebeccaRage333: @DJ7546 @Ryan_inNC @Jamey_H @T_B_T_P @SavingHumanity7 Zika is a flu. It doesn't cause what they're trying to scare… ,research,Thu May 04 05:05:58 +0000 2017
9,11,0.5,"RT @RebeccaRage333: @DJ7546 @Ryan_inNC @Jamey_H @T_B_T_P @SavingHumanity7 The poison they sprayed for these ""Zika mosquitoes"" is more d… ",others,Thu May 04 05:06:07 +0000 2017
10,11,0.0,RT @T_B_T_P: @DJ7546 @RebeccaRage333 @Ryan_inNC @Jamey_H @SavingHumanity7 wolbachia is only supposed to affect arthropod species… ,travel,Thu May 04 05:06:57 +0000 2017
11,11,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 05:08:47 +0000 2017
12,11,0.13636363636363635,Clues to Zika Damage Might Lie in Cases of Twins - New York Times https://t.co/kIcS4Be8VD via @nuzzel,travel,Thu May 04 05:10:06 +0000 2017
13,11,0.0,"MOSQUITOES? NO BITES GOAT MILK SOAP https://t.co/C3HUolRGcd     
https://t.co/h7qdOYp6Cf
#FEMALEENTREPRENEUR… https://t.co/ATheius95b",research,Thu May 04 05:10:44 +0000 2017
14,11,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 05:12:13 +0000 2017
15,11,0.0,Clues to Zika Damage Might Lie in Cases of Twins https://t.co/hvf5tbZUlY,travel,Thu May 04 05:12:45 +0000 2017
16,11,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool https://t.co/mXXU5VXQes",research,Thu May 04 05:13:12 +0000 2017
17,11,0.0,Can North American Animals Serve as Hosts for Zika Virus? https://t.co/Byfekkw1l2 https://t.co/aUorEDss2W,travel,Thu May 04 05:14:52 +0000 2017
18,11,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus via the @FoxNews App https://t.co/8WW9Rkkav6,Infection source,Thu May 04 05:15:05 +0000 2017
19,11,-0.125,RT @downtownmaid: Infected Mosquito Trial Launched Against Zika and Other Mosquito-Borne Diseases #enviroment https://t.co/WRQGyCWRhI,research,Thu May 04 05:18:55 +0000 2017
20,11,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:01:54 +0000 2017
21,11,0.45,RT @CDCgov: #Zika primarily spreads through bites from infected mosquitoes. You can also get Zika through sex. Learn more.… ,social media,Thu May 04 06:03:06 +0000 2017
22,11,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:03:29 +0000 2017
23,11,0.0,Addressing the diseases of poverty. Zika virus resulted in thousands of infants born with defects and neurological… https://t.co/QGhiHbeuPQ,social media,Thu May 04 06:03:32 +0000 2017
24,11,0.0,Fox News: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/QoVDI0VhRU… https://t.co/fuhvcc4L1M,Infection source,Thu May 04 06:04:28 +0000 2017
25,11,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:05:32 +0000 2017
26,11,0.0,RT @FOX5Atlanta: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/jFrzLto6wD,Infection source,Thu May 04 06:05:47 +0000 2017
27,11,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 06:05:53 +0000 2017
28,11,0.0,Cost of Zika outbreak in the United States could be high https://t.co/gMRuIk6dsL,research,Thu May 04 06:06:22 +0000 2017
29,11,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:07:27 +0000 2017
30,11,0.0,@FoxNews o member we hve no zika here.,research,Thu May 04 06:07:45 +0000 2017
0,12,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:07:52 +0000 2017
1,12,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:08:14 +0000 2017
2,12,0.0,"RT @Salon: According to the CDC, 58 babies in the U.S. were born with birth defects related to Zika as of April 11 https://t.co/m9fFvZTW3J",Infection source,Thu May 04 06:08:34 +0000 2017
3,12,0.0,"""Zika fight: Bacteria-laden""
""Al-Zika fight.""
""Bacteria-Bin-Laden""
Muslim mosquitoes are trying to overthrow the se… https://t.co/vwIRJW30dS",social media,Thu May 04 06:09:00 +0000 2017
4,12,-1.0,Dengue may bring out the worst in Zika https://t.co/5iQWQMkAM7,others,Thu May 04 06:10:05 +0000 2017
5,12,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:10:07 +0000 2017
6,12,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:11:50 +0000 2017
7,12,0.0,"Shared message via UberSocial @FoxNews:
Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/m1s6xINJT2",Infection source,Thu May 04 06:12:34 +0000 2017
8,12,0.16,Cost of Zika outbreak in the United States could be high https://t.co/E4S5MyIXv8 via @billballentine #ScienceNews,research,Thu May 04 06:13:04 +0000 2017
9,12,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:13:53 +0000 2017
10,12,0.41666666666666663,"RT @baltimoresun: As mosquito season approaches, a @JohnsHopkins researcher puts the cost of a mild Zika outbreak at more than $183M. https…",cost,Thu May 04 06:14:38 +0000 2017
11,12,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:15:55 +0000 2017
12,12,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/jZpbJWOiFH,Infection source,Thu May 04 06:16:10 +0000 2017
13,12,0.2,"RT @ColoStateNews: .@ColoradoStateU team advances fast, low-cost #Zika virus surveillance https://t.co/IJRIRTUyg9",research,Thu May 04 06:17:01 +0000 2017
14,12,0.0,"RT @emedtox: Dr. Laura Riley @obdocriley speaking to Emergency Physicians at #MACEP2017 on ""Zika Virus - The Newest Teratogen"". https://t.c…",Infection source,Thu May 04 06:17:11 +0000 2017
15,12,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:17:12 +0000 2017
16,12,0.0,Impact of zika virus studies,travel,Thu May 04 06:17:42 +0000 2017
17,12,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in #Florida to combat virus https://t.co/zIvhg02B02,Infection source,Thu May 04 06:18:05 +0000 2017
18,12,0.0,Why Didn't Zika Cause A Surge In Microcephaly In 2016? https://t.co/1A1KgoYR0O,research,Thu May 04 06:18:34 +0000 2017
19,12,0.029720279720279713,New post (PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika) has been published on  -… https://t.co/Z6ppsjgv2f,Infection source,Thu May 04 06:19:05 +0000 2017
20,12,-0.07692307692307693,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/6yCetVgxBo https://t.co/cO5nsIlZdq,Infection source,Thu May 04 06:19:21 +0000 2017
21,12,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:19:22 +0000 2017
22,12,-0.07692307692307693,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/E1Z6toMWgD https://t.co/BzNFYNj6rf,others,Thu May 04 06:19:30 +0000 2017
23,12,-0.07692307692307693,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/yKTlaBRYVV https://t.co/gzs8gAEk8y,Infection source,Thu May 04 06:19:32 +0000 2017
24,12,-0.07692307692307693,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/GjrnmCwGyE https://t.co/aZZ8U6mILK,Infection source,Thu May 04 06:19:34 +0000 2017
25,12,-0.07692307692307693,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/gDXqixUMzD https://t.co/rMASxFdYIX,others,Thu May 04 06:20:00 +0000 2017
26,12,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/zUwnAKbaUq https://t.co/RYwMI3BAnb,Infection source,Thu May 04 06:20:05 +0000 2017
27,12,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/XSahsCSXDV @FoxNEWS,others,Thu May 04 06:20:33 +0000 2017
28,12,0.0,"RT @MnPhifer: Message we need Obamacare.Or goodbye to flu shot,preventing outbreaks. Zika virus, Chickenpox, Measles and what Is… ",research,Thu May 04 06:20:33 +0000 2017
29,12,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/duTcmTYJ7d,Infection source,Thu May 04 06:22:10 +0000 2017
30,12,0.4,Cheap Test Might Pinpoint Where Zika Mosquitoes Lurk https://t.co/8LcAVzn5os,cost,Thu May 04 06:22:11 +0000 2017
0,13,0.0,Zika Epidemic in US Could Be a Costly Scenario https://t.co/knkq2Amr1A,cost,Thu May 04 06:22:11 +0000 2017
1,13,0.0,RT @House_Insider: FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/HeC3dV6TQh … https://t…,Infection source,Thu May 04 06:22:18 +0000 2017
2,13,0.0,RT @House_Insider: FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/HeC3dV6TQh … https://t…,Infection source,Thu May 04 06:22:25 +0000 2017
3,13,0.08333333333333333,"#Zika Virus, full or partial #genome #sequences of recent isolates, #update (NEA, edited) https://t.co/NfVVB3kUIS",cost,Thu May 04 06:23:31 +0000 2017
4,13,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/5qQPAftOz5,Infection source,Thu May 04 06:24:07 +0000 2017
5,13,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:24:30 +0000 2017
6,13,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:24:39 +0000 2017
7,13,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 06:24:40 +0000 2017
8,13,0.0,Lmfaooooo https://t.co/KLfBdVI1wk,Infection source,Thu May 04 06:24:47 +0000 2017
9,13,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/q8iPRz2mnz,others,Thu May 04 06:24:54 +0000 2017
10,13,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:25:44 +0000 2017
11,13,0.0,RT @womenshealth: Here’s info on which mosquito repellants are EPA-registered &amp; recommended for use to avoid Zika https://t.co/pGBN41Azkm #…,children,Thu May 04 06:26:21 +0000 2017
12,13,-0.07692307692307693,PREPARING FOR BATTLE  Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/dipnj3fE57 #fox-news,others,Thu May 04 06:26:25 +0000 2017
13,13,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus via the @FoxNews App https://t.co/2C8e6zYMLM,Infection source,Thu May 04 06:26:29 +0000 2017
14,13,-0.07692307692307693,https://t.co/drQX09tFCZ - PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika - ... https://t.co/sw0tOSthjh,others,Thu May 04 06:26:38 +0000 2017
15,13,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:26:50 +0000 2017
16,13,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/hDhz1Oput2 #IHateTimWaterman,others,Thu May 04 06:27:11 +0000 2017
17,13,-0.5,"Gee, I can't see anything going wrong with this. |Bacteria-laden mosquitoes unleashed in Florida to combat Zika | https://t.co/Un6qBruSse",Infection source,Thu May 04 06:28:23 +0000 2017
18,13,0.0,RT @House_Insider: FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/HeC3dV6TQh … https://t…,Infection source,Thu May 04 06:28:47 +0000 2017
19,13,0.08333333333333333,"#Zika Virus, full or partial #genome #sequences of recent isolates, #update (NEA, edited) https://t.co/cH5QsuxTPU",cost,Thu May 04 06:29:19 +0000 2017
20,13,0.08333333333333333,"#Zika Virus, full or partial #genome #sequences of recent isolates, #update (NEA, edited) https://t.co/Thfu3z9Xcu",cost,Thu May 04 06:29:20 +0000 2017
21,13,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:29:29 +0000 2017
22,13,0.7,What Rocket scientist thought this was a good idea 😲 https://t.co/2vA82RCAyR,others,Thu May 04 06:30:20 +0000 2017
23,13,0.6,Trauma of witnessing torture by kids -- is 1 of a kind https://t.co/pIWbjQpuOK,children,Thu May 04 06:30:35 +0000 2017
24,13,0.0,"#Zika #Fight: #Bacteria-laden mosquitoes unleashed in #Florida to combat #Virus: https://t.co/UoSlLAUVUl, https://t.co/5Giz5Wfobw",Infection source,Thu May 04 06:35:26 +0000 2017
25,13,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:39:23 +0000 2017
26,13,0.0,@FoxNews thank you for not raping zika victims,research,Thu May 04 06:40:10 +0000 2017
27,13,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus https://t.co/XsMhrEvcr1,Infection source,Thu May 04 06:40:31 +0000 2017
28,13,-0.14625000000000002,"Mmm... the mad science part is apt in a way. It's mad, but good mad! https://t.co/O3C5TCU6U5",others,Thu May 04 06:41:03 +0000 2017
29,13,0.0,Does it work against libtard virus? https://t.co/1heffRVVWt,social media,Thu May 04 06:41:49 +0000 2017
30,13,0.0,"We have everything, famine, malnutrition, HIV, Cancer, Malaria, pneumonia, Zika virus, Ebola and that too can't end us #proudafrican",children,Thu May 04 06:41:50 +0000 2017
0,14,0.0,"We have everything, famine, malnutrition, HIV, Cancer, Malaria, pneumonia, Zika virus, Ebola and that too can't end us #proudafrican",children,Thu May 04 06:42:29 +0000 2017
1,14,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/qHyyi3jrJY,others,Thu May 04 06:42:31 +0000 2017
2,14,0.225,RT @VirusWhisperer: ZIKA-like (Class II) fusion protein responsible for sperm egg fusion: virus responsible for Sex! see https://t.co/ocY1b…,cost,Thu May 04 06:42:34 +0000 2017
3,14,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:43:22 +0000 2017
4,14,0.0,RT @ChelseaClinton: Helpful resource for parents &amp; teachers to help teach kids about how to protect themselves from mosquito-borne dise… ,children,Thu May 04 06:44:57 +0000 2017
5,14,0.0,"RT @FloridaNewsBit: #Zika #Fight: #Bacteria-laden mosquitoes unleashed in #Florida to combat #Virus: https://t.co/UoSlLAUVUl, https://t.co/…",Infection source,Thu May 04 06:45:08 +0000 2017
6,14,0.08333333333333333,"RT @ironorehopper: #Zika Virus, full or partial #genome #sequences of recent isolates, #update (NEA, edited) https://t.co/Thfu3z9Xcu",cost,Thu May 04 06:45:12 +0000 2017
7,14,0.08333333333333333,"RT @ironorehopper: #Zika Virus, full or partial #genome #sequences of recent isolates, #update (NEA, edited) https://t.co/cH5QsuxTPU",cost,Thu May 04 06:45:18 +0000 2017
8,14,0.08333333333333333,"RT @ironorehopper: #Zika Virus, full or partial #genome #sequences of recent isolates, #update (NEA, edited) https://t.co/NfVVB3kUIS",cost,Thu May 04 06:45:26 +0000 2017
9,14,-0.3333333333333333,"Colorado State LAMP Method Promises Easier, Less Expensive Zika Testing https://t.co/jDL42C2oIk",children,Thu May 04 06:46:04 +0000 2017
10,14,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:46:53 +0000 2017
11,14,0.0,"About #Dengue and #Zika, #Vaccination and Dengue #test  https://t.co/ZtZnclBpsG",cost,Thu May 04 06:48:13 +0000 2017
12,14,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:48:19 +0000 2017
13,14,-0.5,RT @RealJamesWoods: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus / What could possibly go wrong? EndOfDays ht…,Infection source,Thu May 04 06:49:07 +0000 2017
14,14,0.0,"RT @AusSMC: Zika threat leads to Australian-first microcephaly study, says @telethonkids https://t.co/DMCNbpzcZ3 https://t.co/8pZe2jMUI3",children,Thu May 04 06:49:37 +0000 2017
15,14,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika https://t.co/EF81S791NY,others,Thu May 04 06:50:24 +0000 2017
16,14,0.0,"I showed them the link of Dengue to Zika virus, and have found what Dengue vaccination is abt, nothing than fraud!  https://t.co/ZtZnclBpsG",cost,Thu May 04 06:50:43 +0000 2017
17,14,-0.125,RT @BBCWorld: Zika virus: Babies face problems other than microcephaly https://t.co/mURQbJe7qW,social media,Thu May 04 06:51:29 +0000 2017
18,14,0.3666666666666667,* Quick and Cheap Zika Detection https://t.co/jO6bpwZ4v0 @TheScientistLLC,research,Thu May 04 06:51:50 +0000 2017
19,14,-0.8,Interpretation by #Quantum #Markers show you that #Dengue #test is worthless  https://t.co/ZtZnclBpsG #Hematopoiesis #Antibody #opsonization,cost,Thu May 04 06:53:19 +0000 2017
20,14,0.0,Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus: The Florida… https://t.co/SuHsZb8fWs,Infection source,Thu May 04 06:55:21 +0000 2017
21,14,0.0,RT @FoxNews: Zika fight: Bacteria-laden mosquitoes unleashed in Florida to combat virus  https://t.co/G0TjBJbFEH https://t.co/OFomULpaTF,Infection source,Thu May 04 06:56:09 +0000 2017
22,14,0.0,"Prior to the Monsanto Water treatment pesticides there was 100x the Zika virus with .002% baby encephalitis!
FACT https://t.co/SXmYOnViKi",cost,Thu May 04 06:56:38 +0000 2017
23,14,-0.3333333333333333,"RT @SergylB: Colorado State LAMP Method Promises Easier, Less Expensive Zika Testing https://t.co/jDL42C2oIk",children,Thu May 04 06:57:51 +0000 2017
24,14,0.0,"#Zika #Fight: #Bacteria-laden mosquitoes unleashed in #Florida to combat #Virus: https://t.co/LDxBIDSa5a, https://t.co/257dJ47q7x",Infection source,Thu May 04 07:00:50 +0000 2017
25,14,-0.07692307692307693,PREPARING FOR BATTLE Bacteria-laden mosquitoes let loose in Fla. to fight Zika,others,Thu May 04 07:01:03 +0000 2017
26,14,-0.13333333333333336,"@FoxNews Likely Zika is a False Flag so they can engineer these modified mosquitos
Test case 
Demons in the Deep St… https://t.co/98uHNkKLzT",research,Thu May 04 07:02:02 +0000 2017
27,14,0.0,"RT @epilepsydorset: Retweeted John James (@HealthMedProf1):

Epilepsy: Another Potential Zika Threat to Babies... https://t.co/1o5SqH7qTZ",research,Thu May 04 07:03:02 +0000 2017
28,14,0.0,"Researchers advance low-cost, low-tech Zika virus surveillance tool  https://t.co/i6e7CClReD",research,Thu May 04 07:03:21 +0000 2017
